SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500680,PFIZER LTD. ,A ,Q,4575.10,4615.00,4552.00,4602.65,4604.00,4599.60,363,1185,5438534.00,
500690,GUJ.ST.FERT ,A ,Q,86.55,90.45,85.90,88.85,88.85,85.95,1194,196694,17374175.00,
500696,HIND UNI LT ,A ,Q,2380.00,2411.00,2380.00,2407.55,2407.55,2373.45,6376,62401,149783693.00,
500710,AKZOINDIA   ,A ,Q,2383.35,2475.05,2383.05,2427.15,2420.65,2365.55,940,3150,7649824.00,
500730,NOCIL LTD   ,A ,Q,173.95,182.85,171.85,177.00,177.00,174.05,1922,116564,20716768.00,
500770,TATA CHEM.  ,A ,Q,770.70,814.50,760.45,808.95,808.95,761.90,18538,770491,615680232.00,
500777,T.P.L.      ,B ,Q,51.40,52.80,50.60,51.15,51.15,50.80,821,92137,4768872.00,
500780,ZUARIGLOB   ,T ,Q,84.30,84.30,81.05,83.00,83.05,82.30,38,2181,179481.00,
500790,NESTLE (I)  ,A ,Q,16935.50,17111.00,16820.00,17078.30,17086.45,16909.20,1176,2895,49247508.00,
500800,TATACONSUM  ,A ,Q,645.00,678.55,638.50,674.15,674.15,644.60,5777,287192,190596938.00,
500820,ASIAN PAINTS,A ,Q,2520.00,2619.65,2505.55,2612.65,2612.65,2510.50,7013,98345,254237586.00,
500825,BRITANIA IND,A ,Q,3716.50,3734.00,3678.10,3729.35,3729.35,3701.20,3844,47451,176478448.00,
500830,COLGATE PALM,A ,Q,1560.00,1573.15,1553.00,1566.45,1569.00,1557.45,1112,18529,28945589.00,
500840,EIH LTD.    ,A ,Q,93.05,93.05,90.30,91.50,91.65,92.55,2632,168151,15329519.00,
500850,INDIAN HOTEL,A ,Q,107.25,109.45,106.60,109.05,109.05,108.10,1446,159156,17173881.00,
500870,CASTROL     ,A ,Q,125.80,125.95,123.40,123.65,123.65,125.40,3293,99387,12369305.00,
500875,ITC LTD.    ,A ,Q,213.60,214.95,210.00,212.60,212.60,212.60,17020,1586360,337241410.00,
500877,APOLLO TYRES,A ,Q,223.25,227.45,219.90,222.75,222.15,221.35,1838,214050,47843200.00,
500878,CEAT LIMITED,A ,Q,1548.30,1563.00,1528.00,1540.45,1540.00,1551.45,987,8542,13168445.00,
500890,MODI RUBBER ,T ,Q,80.15,88.55,80.15,80.45,88.55,84.35,58,6998,562730.00,
500940,FINOLEX IND.,A ,Q,672.00,675.20,664.00,673.95,673.95,665.90,2464,36879,24773720.00,
501148,DALAL ST INV,XT,Q,230.00,230.00,230.00,230.00,230.00,230.00,1,1,230.00,
501150,CENTRUM CAP ,B ,Q,28.05,28.40,27.75,28.20,28.30,28.10,719,258833,7268899.00,
501242,TCI FINANCE ,B ,Q,5.48,5.49,5.48,5.49,5.49,5.23,22,11869,65159.00,
501295,INDUS.INV.TR,B ,Q,61.95,61.95,57.20,61.10,61.10,58.90,19,968,59386.00,
501298,INDUS.&PRUD.,X ,Q,1105.00,1144.00,1105.00,1144.00,1144.00,1121.00,5,72,79609.00,
501301,TATA INVEST.,A ,Q,1025.00,1034.00,1015.00,1023.55,1020.00,1025.30,400,2790,2864526.00,
501314,PRISMX      ,X ,Q,59.90,59.90,59.90,59.90,59.90,58.75,6,1008,60379.00,
501343,MOTOR&GEN.FI,B ,Q,21.55,22.95,21.55,22.30,22.30,22.65,19,376,8143.00,
501370,WALCHAND PF ,X ,Q,59.25,64.95,59.25,61.35,64.95,59.20,4,16,981.00,
501391,W.H.BRADY   ,X ,Q,127.00,127.00,127.00,127.00,127.00,124.20,1,1,127.00,
501421,TECHNVISN   ,XT,Q,221.70,221.70,221.70,221.70,221.70,211.15,10,391,86684.00,
501423,SHA ENG PLA ,X ,Q,960.00,974.95,950.00,961.05,963.00,952.20,59,1026,981941.00,
501425,BOM.BURMAH  ,A ,Q,1195.00,1199.00,1173.00,1176.40,1179.00,1181.90,346,1672,1982837.00,
501430,BOM.CYCLE   ,X ,Q,430.20,450.00,430.20,450.00,450.00,445.00,3,6,2660.00,
501455,GREAVES COTT,A ,Q,127.20,133.35,126.90,129.70,129.70,128.15,1565,119168,15587256.00,
501477,MULLER & PHI,XT,Q,44.10,44.10,44.10,44.10,44.10,42.00,1,5,220.00,
501700,INDIA NIVEH ,X ,Q,9.98,9.99,9.98,9.99,9.99,9.55,10,1620,16182.00,
501831,COAST CORP  ,X ,Q,180.00,180.00,170.00,172.00,172.00,177.70,45,4740,819933.00,
501848,GLOBAL OFFS ,X ,Q,6.76,6.76,6.40,6.43,6.43,6.44,45,7059,46023.00,
502015,ASIIL       ,X ,Q,26.45,26.45,23.35,24.60,24.60,25.90,281,111885,2701772.00,
502090,SAGAR CEM.  ,A ,Q,716.10,728.35,710.95,716.60,710.95,713.40,201,1298,935263.00,
502137,DECAN CEMENT,B ,Q,438.00,438.00,406.95,413.30,413.30,416.60,262,3314,1385295.00,
502157,MANGALAM CEM,A ,Q,283.75,286.00,278.40,281.75,282.50,281.85,217,4538,1284690.00,
502168,N C L IND.  ,A ,Q,170.15,171.40,167.15,169.60,169.40,168.05,374,9535,1619689.00,
502175,SAURAS.CEM. ,X ,Q,63.75,68.00,62.30,66.65,66.65,63.70,685,157091,10243167.00,
502180,SRI DIGV CEM,B ,Q,61.10,64.90,61.10,63.55,63.55,62.65,978,78953,5015148.00,
502219,BORORENEW   ,A ,Q,245.00,250.60,244.95,245.90,247.55,245.85,2095,60981,15075289.00,
502271,RAASI REFRAC,X ,Q,8.47,8.47,8.47,8.47,8.47,8.47,4,81,686.00,
502281,TRIVENI GLAS,X ,Q,5.71,5.71,5.38,5.55,5.55,5.44,19,2691,14997.00,
502294,NILACHAL REF,X ,Q,21.25,22.25,21.25,22.25,22.25,22.35,5,39,848.00,
502330,ANDPAPER    ,B ,Q,224.05,229.10,218.45,227.15,227.50,220.90,142,1848,413113.00,
502355,BALKRISH IND,A ,Q,1662.00,1680.00,1622.65,1663.85,1659.10,1651.90,1979,30401,50217347.00,
502420,ORIENT PAPER,B ,Q,24.55,26.50,24.40,24.80,24.75,24.60,468,80941,2009126.00,
502445,CITADEL     ,X ,Q,8.98,8.98,8.54,8.62,8.62,8.98,4,500,4338.00,
502448,ROLLATAINER ,T ,Q,2.52,2.55,2.40,2.55,2.55,2.43,19,3125,7941.00,
502450,SESHA.PAPER ,A ,Q,159.00,162.10,158.30,159.05,158.30,159.40,48,2719,433826.00,
502587,NATHIND     ,X ,Q,83.30,91.95,83.30,84.95,84.95,85.00,59,7156,615482.00,
502589,VAPI PAPER  ,XT,Q,15.85,15.85,15.55,15.55,15.55,15.85,5,112,1743.00,
502742,SINTEX IND. ,T ,Q,3.78,3.89,3.71,3.89,3.89,3.71,782,1068126,4087277.00,
502820,DCM LTD.    ,B ,Q,24.15,25.35,24.00,25.35,25.25,24.15,32,2029,49676.00,
502865,FORBES & CO ,B ,Q,1899.00,1971.00,1862.00,1889.85,1889.95,1885.50,198,4253,8148870.00,
502873,H.P.COTTON  ,X ,Q,44.90,44.95,41.85,44.95,44.95,42.85,134,24460,1079466.00,
502893,UNITEDINT   ,X ,Q,16.14,16.14,16.14,16.14,16.14,15.38,1,1,16.00,
502937,KESORAM IND ,B ,Q,74.65,76.35,73.25,75.85,75.95,73.45,374,47967,3597022.00,
502958,LAKSHMI MILL,XT,Q,2318.00,2417.00,2302.10,2349.45,2394.00,2319.20,24,58,135939.00,
502986,VARDH TEXT  ,A ,Q,1209.40,1250.00,1191.90,1201.05,1201.05,1211.45,678,8886,10695160.00,
503015,MODERN INDIA,XT,Q,45.90,47.85,45.90,47.80,47.85,46.05,4,31,1479.00,
503031,PENLAND LTD ,B ,Q,9.13,9.52,8.62,8.63,8.62,9.07,722,614464,5674880.00,
503100,PHOENIX MILL,A ,Q,719.80,732.50,703.30,728.75,728.75,733.40,770,7053,5060253.00,
503101,MARATHON NEX,B ,Q,59.95,61.80,56.90,56.90,56.90,59.85,299,63775,3662656.00,
503162,REL.CHEMOTX ,X ,Q,74.10,79.40,74.10,76.40,75.40,76.15,76,2334,178352.00,
503169,RUBY MILLS  ,B ,Q,167.40,172.00,167.40,170.15,171.60,168.80,82,3436,582823.00,
503229,SIMPLEX REAL,X ,Q,47.45,55.00,47.45,49.90,49.90,52.60,22,6014,294807.00,
503310,SWAN ENG    ,A ,Q,135.35,138.50,133.95,134.90,135.50,137.05,4043,100671,13794092.00,
503349,VICTORIA MIL,X ,Q,1778.40,1899.00,1778.40,1859.00,1859.00,1790.85,20,50,90538.00,
503624,SVARAJ TRAD ,XT,Q,5.40,5.40,5.10,5.10,5.10,5.15,27,36000,189126.00,
503641,ZODIAC VEN  ,XT,Q,4.12,4.25,3.99,4.12,4.11,4.20,26,6791,27198.00,
503657,VEER ENERGY ,X ,Q,8.66,8.80,8.30,8.60,8.60,8.66,49,6065,51260.00,
503663,TILAK       ,XT,Q,2.84,2.89,2.84,2.89,2.89,2.76,24,18767,53630.00,
503691,SAHARA ONE  ,XT,Q,32.90,32.90,32.90,32.90,32.90,33.55,1,8,263.00,
503722,BANSW.SYNTEX,B ,Q,103.75,104.50,100.00,104.35,104.50,102.90,47,3675,378165.00,
503776,MODIPON     ,X ,Q,18.90,18.90,18.90,18.90,18.90,18.00,2,6,113.00,
503804,SHRI DINESH ,X ,Q,366.00,385.20,348.60,384.80,384.70,366.90,162,31916,11577693.00,
503806,SRF LIMITED ,A ,Q,5660.10,6161.00,5611.55,6112.40,6108.00,5642.20,4062,23916,143228070.00,
503811,SIYARAM SILK,B ,Q,185.25,188.15,183.80,185.40,185.55,185.25,140,3657,681812.00,
503960,BHARAT BIJLE,A ,Q,1106.05,1125.00,1105.05,1116.05,1116.05,1106.10,134,244,271101.00,
504000,ELPRO INTER ,X ,Q,40.50,41.00,40.30,40.50,40.50,40.50,31,7448,302165.00,
504028,GEE LTD     ,X ,Q,39.00,39.90,38.10,38.75,38.75,38.85,65,13811,535539.00,
504036,HIND.RECT   ,B ,Q,124.80,125.90,123.50,124.40,124.15,122.60,47,779,96947.00,
504058,NIPPOBATRY  ,B ,Q,710.20,713.00,701.20,703.45,703.45,705.00,35,141,99691.00,
504067,ZENSAR TECH.,A ,Q,274.50,275.85,271.15,273.00,272.45,273.70,285,8629,2359030.00,
504076,JYOTI LTD.  ,X ,Q,11.57,12.02,11.57,11.80,11.80,11.45,27,7713,92506.00,
504080,JSL LTD.    ,XT,Q,123.05,123.05,117.50,117.50,117.50,117.20,6,208,25577.00,
504084,KAYCEE IND  ,X ,Q,2790.00,2835.00,2790.00,2791.00,2791.00,2700.00,5,9,25356.00,
504092,INDOKEM LTD.,X ,Q,24.15,24.95,24.00,24.20,24.20,24.50,19,8242,199185.00,
504093,PANA ENERG  ,X ,Q,205.35,212.80,201.00,206.05,209.00,200.55,135,3824,787058.00,
504112,NELCO LTD.  ,A ,Q,194.05,199.30,194.05,197.60,197.30,195.40,176,5643,1114043.00,
504132,PERM MAGNETS,X ,Q,220.00,225.90,218.00,220.20,220.20,220.90,205,11426,2529659.00,
504176,HIGH ENERGY ,X ,Q,800.00,820.00,781.00,792.35,790.00,774.45,109,2619,2102516.00,
504180,STD.BATTERY ,XT,Q,49.95,49.95,49.95,49.95,49.95,49.00,9,1230,61438.00,
504212,UNIV.CABLE  ,B ,Q,137.40,140.55,135.80,137.70,136.85,136.30,76,1110,153025.00,
504220,W.S.INDUSTR.,B ,Q,7.67,7.68,7.50,7.66,7.68,7.32,66,25483,195094.00,
504240,DELTON CABLE,X ,Q,33.00,33.00,32.50,32.50,32.50,32.25,7,397,12929.00,
504258,LAKSHMI ELEC,X ,Q,296.00,310.00,296.00,305.50,304.10,299.00,28,580,177845.00,
504273,MODULEX     ,X ,Q,6.20,6.20,5.80,5.98,6.10,5.95,19,2587,15676.00,
504286,DELTAMAGNT  ,B ,Q,29.15,31.20,28.90,30.00,31.20,30.40,6,221,6620.00,
504335,PAZEL       ,XT,Q,0.23,0.24,0.23,0.23,0.23,0.24,119,245021,56886.00,
504340,CONFINT     ,X ,Q,4.86,4.86,4.86,4.86,4.86,4.95,1,100,486.00,
504341,RELTD       ,X ,Q,34.90,34.90,32.55,33.50,33.50,33.60,38,7372,246613.00,
504378,NYSSACORP   ,XT,Q,3.22,3.22,3.22,3.22,3.22,3.16,16,20369,65588.00,
504380,FLOMIC      ,XT,Q,5.31,5.31,5.31,5.31,5.31,5.21,1,2,10.00,
504605,UNI ABEX    ,X ,Q,405.00,405.00,380.30,394.70,390.00,402.05,32,739,291670.00,
504614,SARDA ENMIN ,B ,Q,453.00,459.85,442.10,451.30,451.40,448.75,619,9836,4467944.00,
504646,BHAGWATI AUT,X ,Q,130.80,133.00,130.80,133.00,133.00,137.50,2,20,2638.00,
504697,GALADA TELE.,Z ,Q,1.27,1.27,1.27,1.27,1.27,1.27,1,15,19.00,
504741,IND.HUME PIP,A ,Q,175.00,177.05,173.50,174.00,177.05,172.95,308,9382,1646205.00,
504746,IND.LINKCHAI,P ,Q,360.00,360.00,360.00,360.00,360.00,375.00,1,175,63000.00,
504810,INFORMEDTEC ,X ,Q,25.50,25.50,25.50,25.50,25.50,24.30,5,252,6426.00,
504840,KAIRA CAN CO,X ,Q,1177.00,1240.50,1100.00,1171.20,1174.80,1079.85,30,235,273579.00,
504879,ORIENT ABRAS,B ,Q,21.35,21.40,20.90,21.00,21.00,21.05,96,3255,68776.00,
504882,NATIONAL STD,XT,Q,531.05,531.05,531.05,531.05,531.05,559.00,1,1,531.00,
504908,DUNCANENG   ,X ,Q,119.00,119.00,92.00,105.00,105.00,111.90,18,222,22729.00,
504918,SANDUR MANG.,X ,Q,1064.95,1128.00,1026.00,1110.20,1110.20,1046.10,782,17417,19110999.00,
504959,STOVAC IND. ,X ,Q,1730.00,1757.00,1721.40,1734.00,1734.00,1719.95,22,154,267201.00,
504961,TATA YODOGAW,XT,Q,40.10,41.70,39.80,40.20,40.00,40.65,56,3613,145890.00,
504966,TINPLATE    ,A ,Q,170.30,172.25,167.10,167.95,167.90,168.50,1068,49553,8388510.00,
504973,CHOLAHLDNG  ,A ,Q,578.60,585.95,571.00,573.00,571.00,576.50,51,233,134163.00,
504988,WELCAST     ,X ,Q,340.00,356.00,340.00,342.00,342.00,340.00,7,26,9082.00,
505010,AUTO AXLES  ,A ,Q,1069.85,1069.85,1034.50,1035.50,1034.60,1063.30,223,816,850982.00,
505036,AUTO COR.GOA,X ,Q,418.15,430.00,412.50,420.35,420.95,427.05,47,793,332941.00,
505075,SETCO AUTO  ,B ,Q,16.25,16.25,15.55,15.66,15.72,15.90,84,14628,231248.00,
505141,SCOOTERS IND,T ,Q,37.25,38.00,35.10,36.85,36.85,36.50,74,5010,182179.00,
505160,TALBROS AUTO,B ,Q,218.00,221.15,213.25,220.80,221.05,213.75,533,5798,1268846.00,
505163,ZF STEERING ,X ,Q,376.10,384.55,372.40,378.65,381.90,377.40,88,2264,853430.00,
505192,SMLISUZU    ,A ,Q,460.00,471.60,455.00,462.15,463.30,455.45,160,1212,558423.00,
505196,TIL LTD.    ,B ,Q,160.10,160.10,158.60,159.40,159.05,160.10,42,3385,539605.00,
505200,EICHER MOTOR,A ,Q,2526.50,2552.20,2479.35,2488.10,2488.10,2517.75,4613,37291,93791086.00,
505216,ALFRED HERB ,X ,Q,557.00,581.00,557.00,572.30,574.75,558.40,26,66,37497.00,
505232,VELJAN      ,X ,Q,706.00,726.90,706.00,726.90,726.90,717.95,7,37,26482.00,
505242,DYNAMAT.TECH,B ,Q,1032.45,1070.00,1010.00,1037.80,1045.00,1029.50,180,1859,1949145.00,
505250,G.G.DANDEKAR,X ,Q,56.00,56.00,50.80,50.80,50.80,53.35,3,27,1381.00,
505255,GMM PFAUDLER,A ,Q,4305.00,4366.30,4231.00,4268.60,4268.60,4289.70,1689,5560,23939386.00,
505283,KIRLOSAR PN ,X ,Q,258.95,266.00,256.25,264.70,264.70,257.90,270,46393,12178480.00,
505299,KPT         ,X ,Q,94.20,99.90,94.20,95.40,96.00,93.80,55,7139,692037.00,
505302,LAXMI AUTOLM,X ,Q,50.40,50.40,50.40,50.40,50.40,48.10,5,111,5594.00,
505324,MANUGRAPH IN,B ,Q,12.27,12.27,11.50,12.10,12.10,12.00,9,346,3998.00,
505355,NESCO LTD   ,A ,Q,510.30,521.30,510.30,512.95,513.05,517.75,218,2196,1133686.00,
505358,INTEGRA ENG ,X ,Q,28.85,28.85,27.05,27.40,27.45,28.10,40,2043,55914.00,
505368,REVATHI EQU.,B ,Q,476.60,505.00,476.60,477.75,477.25,490.05,167,2659,1297751.00,
505400,TEXINFRA    ,B ,Q,73.80,73.80,71.70,71.95,72.00,73.35,135,2175,157001.00,
505412,WENDT(INDIA),B ,Q,3186.95,3198.50,3186.95,3198.50,3198.50,3152.00,5,11,35103.00,
505509,RESPON IND  ,A ,Q,176.00,176.00,170.75,172.00,170.75,173.75,234,13157,2294022.00,
505523,MAHA CORP   ,X ,Q,0.50,0.50,0.49,0.49,0.49,0.49,136,125456,61528.00,
505526,DOLAT INV.  ,B ,Q,68.80,68.95,66.10,66.70,66.15,68.50,335,35972,2412607.00,
505533,WESTLIFE DEV,A ,Q,438.00,438.00,416.00,421.80,420.00,439.80,1598,16223,6910512.00,
505537,ZEE ENTER   ,A ,Q,202.60,204.55,198.95,199.85,200.40,202.10,1999,254564,51258708.00,
505576,GOLDCORP    ,X ,Q,71.15,71.15,71.15,71.15,71.15,67.80,1,615,43757.00,
505590,SVPGLOB     ,XT,Q,74.80,75.00,71.00,74.85,75.00,72.50,293,75012,5512353.00,
505650,SKYL MILLAR ,X ,Q,8.34,8.34,8.03,8.30,8.30,8.18,50,21607,176898.00,
505681,BIMETAL BEAR,X ,Q,300.00,300.00,291.60,300.00,300.00,300.00,10,85,25369.00,
505688,BHARAT GEARS,B ,Q,73.60,78.50,70.10,74.30,78.50,74.45,52,2022,149842.00,
505690,BRADY MORRIS,X ,Q,78.25,78.25,78.25,78.25,78.25,74.55,1,2,156.00,
505693,LATIMMETAL  ,X ,Q,47.50,47.50,43.70,46.00,46.00,46.00,11,977,42908.00,
505700,ELECON ENG  ,B ,Q,66.00,67.30,65.10,65.75,65.75,65.45,213,24192,1606805.00,
505710,GRAUER& WEIL,X ,Q,39.15,40.80,39.05,40.55,40.75,39.40,2406,122412,4923553.00,
505711,GAJRA BEVEL ,XT,Q,1.43,1.43,1.43,1.43,1.43,1.45,4,2097,2998.00,
505712,HIMTEK      ,X ,Q,79.00,82.20,79.00,82.00,81.90,79.00,6,221,17518.00,
505714,GABRIEL(I)  ,A ,Q,103.00,111.80,102.30,110.55,110.55,102.60,3238,273840,29196838.00,
505720,HERC.HOISTS ,B ,Q,112.75,114.00,112.05,112.50,112.70,111.85,89,1506,170375.00,
505725,HIND.EVEREST,XT,Q,146.85,151.70,141.70,142.30,142.30,146.95,12,410,59506.00,
505726,IFB IND.LTD.,A ,Q,1065.00,1095.25,1051.85,1065.60,1072.00,1069.15,449,2169,2328460.00,
505729,SINGER INDIA,X ,Q,38.95,40.30,38.00,38.75,38.75,38.55,226,52596,2083263.00,
505737,INTER.COMBUS,X ,Q,164.80,167.35,164.80,167.35,167.35,159.65,27,903,149892.00,
505744,FED MOG GOE ,A ,Q,285.25,289.45,284.90,286.50,286.95,285.75,25,168,48144.00,
505750,JOSTS ENG.  ,X ,Q,579.80,579.80,545.00,564.50,564.50,547.60,21,96,53052.00,
505790,SCHAEFFLER  ,A ,Q,5323.25,5395.00,5275.00,5363.45,5363.45,5346.30,99,145,774747.00,
505800,RANE HOLDIN ,A ,Q,596.45,603.15,587.75,594.05,592.25,594.90,208,797,475587.00,
505827,SNL BEARINGS,X ,Q,191.20,202.85,191.20,202.65,201.95,196.75,19,441,87826.00,
505850,MANCREDIT   ,X ,Q,60.00,60.00,58.00,58.45,58.30,58.35,64,7897,463735.00,
505854,TRF LTD.    ,B ,Q,87.00,93.70,87.00,92.05,92.05,86.75,164,3963,361171.00,
505872,WPIL LTD.   ,X ,Q,585.00,589.95,580.60,585.00,585.00,581.50,107,1854,1084984.00,
505890,KENNAMETAL  ,A ,Q,1041.75,1052.60,1031.95,1047.25,1050.00,1045.50,75,197,204820.00,
505893,HINDHARD    ,X ,Q,150.00,150.00,150.00,150.00,150.00,146.00,3,15,2250.00,
505978,TRITON VALVE,X ,Q,881.00,948.40,877.00,903.15,903.15,920.20,64,577,518760.00,
506003,SUDAL INDUS ,XT,Q,3.77,3.77,3.77,3.77,3.77,3.96,11,796,3000.00,
506022,PRAKASH IND.,A ,Q,83.90,84.60,81.05,82.15,82.15,83.20,2809,429688,35650981.00,
506074,ARSHIYA     ,T ,Q,30.80,32.95,30.70,31.40,32.25,32.30,55,9055,282113.00,
506076,GRIND NORTON,A ,Q,923.75,960.00,919.80,936.95,927.90,921.75,734,5275,4998115.00,
506079,LAKSHMI PREC,Z ,Q,4.46,4.46,4.04,4.04,4.04,4.25,5,18316,80895.00,
506105,STANROSE MAF,X ,Q,84.90,84.90,78.50,81.85,81.85,80.95,13,677,53993.00,
506109,GENESYS INT.,T ,Q,97.10,106.75,97.10,101.60,100.00,101.70,18,2346,242066.00,
506122,PANKAJPIYUS ,X ,Q,41.60,41.60,41.60,41.60,41.60,42.30,2,4,166.00,
506128,PARNAXLAB   ,X ,Q,21.15,21.65,19.85,21.50,21.50,20.70,13,646,13579.00,
506146,VISAGAR POL ,T ,Q,0.76,0.78,0.73,0.74,0.78,0.76,47,108731,81725.00,
506184,KANANI IND  ,B ,Q,4.01,4.06,4.01,4.06,4.06,4.01,9,945,3836.00,
506186,GCKL        ,X ,Q,13.25,13.25,12.11,12.75,12.75,12.58,18,6205,78455.00,
506194,ARIH SUPER  ,B ,Q,37.00,37.10,34.80,36.30,36.30,35.85,69,23182,826726.00,
506197,BLISSGVS PH ,A ,Q,100.80,102.50,100.10,101.65,101.15,100.15,965,31467,3198835.00,
506222,INEOSSTYRO  ,B ,Q,980.25,1043.75,969.60,1030.70,1015.00,980.35,1266,9096,9296758.00,
506235,ALEMBIC LTD.,A ,Q,107.95,110.50,104.95,105.70,106.50,105.95,2222,132891,14329812.00,
506248,AMINES&PLAST,X ,Q,78.70,82.00,75.60,79.10,79.65,77.15,609,58723,4700258.00,
506260,ANUH PHARMA ,X ,Q,105.00,105.50,103.00,104.25,104.25,104.65,334,21040,2190994.00,
506261,MODISON MET.,X ,Q,48.20,48.40,46.00,46.20,46.00,46.90,123,13427,625584.00,
506285,BAYER CROP  ,A ,Q,5236.00,5283.00,5166.60,5244.40,5265.00,5250.15,171,432,2259722.00,
506365,CHEMO PHARMA,XT,Q,18.00,18.00,18.00,18.00,18.00,17.85,3,110,1980.00,
506390,CLARI CHEM  ,A ,Q,385.10,395.45,383.50,389.35,389.00,386.15,457,8015,3140119.00,
506395,COROM INTER ,A ,Q,740.90,741.85,730.00,732.50,732.35,738.50,643,13003,9543258.00,
506401,DEEPAK NITR.,A ,Q,1621.00,1707.50,1616.00,1657.00,1663.00,1616.35,5962,86680,145180424.00,
506405,DHARAMSI CHM,X ,Q,346.55,346.55,330.00,338.65,339.00,339.65,681,25635,8618324.00,
506414,FERMENTA    ,X ,Q,270.00,270.00,261.25,263.80,265.00,269.55,528,25608,6771166.00,
506480,GOCLCORP    ,B ,Q,224.00,224.05,214.90,217.15,215.30,223.05,262,2363,518745.00,
506520,JAYSHRI CHEM,X ,Q,3.63,3.70,3.42,3.63,3.70,3.54,31,7326,26440.00,
506522,JL MORISON  ,X ,Q,1901.00,2000.00,1900.00,1985.00,1985.00,2017.50,12,383,751779.00,
506525,KANORIA CHEM,T ,Q,103.80,105.45,100.05,105.45,105.45,100.45,184,24132,2530687.00,
506528,KELTECH EN. ,X ,Q,486.00,490.00,485.00,488.65,490.00,498.50,18,135,65971.00,
506532,NITTA GELA  ,X ,Q,165.00,169.75,165.00,168.70,167.00,165.05,22,757,127259.00,
506543,M.P.AGRO IND,XT,Q,4.16,4.16,4.08,4.15,4.15,4.08,10,95,394.00,
506579,ORIENT.CARB.,A ,Q,956.40,1044.55,950.00,1015.25,1015.25,954.70,784,7959,7983667.00,
506590,PHIL.CARBON ,A ,Q,193.00,204.90,189.40,203.10,203.10,188.75,3691,252583,50389588.00,
506597,AMAL PRODUCT,X ,Q,423.50,423.50,390.75,393.55,397.30,411.30,489,25794,10347543.00,
506605,POLYCHEM    ,X ,Q,463.00,528.95,460.30,485.10,482.50,509.00,24,184,91178.00,
506618,PUN.CHEM    ,B ,Q,907.00,914.00,899.00,901.00,901.00,906.95,125,1239,1118140.00,
506642,SADHANA NITR,XT,Q,26.80,26.85,25.50,26.20,26.00,26.10,130,17961,469266.00,
506655,SUDARSH.CHEM,A ,Q,519.40,533.15,516.05,527.25,528.00,515.50,625,10573,5542270.00,
506685,ULTRAMARINE ,X ,Q,318.60,325.00,310.00,314.10,314.10,319.25,521,17491,5558544.00,
506687,TRANSPEK    ,X ,Q,1398.00,1430.00,1375.00,1394.50,1399.65,1385.05,174,17029,23654992.00,
506690,UNICHEM LAB ,A ,Q,311.30,318.00,304.25,315.50,315.50,310.15,196,2544,795599.00,
506734,MYS PETRO   ,X ,Q,74.00,75.50,71.70,72.95,72.10,74.00,12,135,9847.00,
506767,ALKYL AMINES,A ,Q,5686.75,5909.00,5644.05,5852.70,5852.70,5659.60,1079,3507,20314902.00,
506808,TUTIALKA    ,XT,Q,11.30,11.31,10.27,11.10,11.30,10.78,50,14526,159479.00,
506820,ASTRAZEN.PH.,A ,Q,3315.00,3347.60,3260.00,3302.70,3302.70,3301.55,1026,4464,14779309.00,
506852,PUN.ALKALI  ,XT,Q,89.10,95.45,89.10,95.45,95.45,90.95,85,23969,2260258.00,
506854,TANFAC IND. ,X ,Q,251.00,254.00,247.00,249.30,249.30,252.55,209,8155,2036082.00,
506858,GUJ.PETRO   ,XT,Q,34.50,34.55,34.00,34.55,34.55,33.90,8,358,12296.00,
506863,SWADESHI IND,XT,Q,0.95,0.96,0.95,0.95,0.95,0.95,5,101,95.00,
506879,GUJ.THEMIS. ,X ,Q,208.95,218.90,205.00,214.75,215.50,206.55,230,14002,2979269.00,
506910,JAYSN DYEST ,X ,Q,60.35,62.80,57.05,57.85,58.00,62.75,24,756,45189.00,
506919,MAKERS LAB. ,X ,Q,245.00,249.65,236.00,246.20,246.50,240.60,59,1834,450231.00,
506943,J.B.CHEMICAL,A ,Q,1246.50,1272.00,1229.20,1242.15,1244.00,1228.15,972,5961,7433996.00,
506975,RAJ.PETRO   ,P ,Q,3.52,3.52,3.52,3.52,3.52,3.70,1,100,352.00,
506981,BL.CHIP TEX ,X ,Q,89.00,91.00,85.45,89.90,89.90,89.00,12,99,8739.00,
507155,JAGATJIT IND,XT,Q,38.50,38.50,37.30,37.30,37.30,38.05,11,1705,64292.00,
507180,KESAR ENT.  ,X ,Q,39.00,39.00,36.55,37.35,36.70,38.20,50,3444,130619.00,
507205,TILAKNAG IND,B ,Q,37.00,38.80,35.80,36.25,36.25,35.45,1542,262241,9707964.00,
507300,RAVALGAON   ,XT,Q,1800.00,1888.00,1741.00,1838.00,1838.00,1814.00,10,29,52385.00,
507315,SAKTHI SUGAR,B ,Q,9.72,9.94,9.39,9.53,9.52,9.56,53,25373,247890.00,
507410,WALCHANDNGR ,B ,Q,62.75,64.60,61.60,62.95,63.55,62.45,1444,181074,11394548.00,
507435,KHOD.INDIA  ,XT,Q,65.00,66.95,61.90,65.05,63.50,65.00,36,5660,368285.00,
507438,IFB AGRO    ,B ,Q,405.30,411.00,396.50,401.75,403.35,405.05,94,811,326839.00,
